Longitude,Latitude,llsgrd,SILO_Jan,SILO_Feb,SILO_Mar,SILO_Apr,SILO_May,SILO_June,SILO_July,SILO_Aug,SILO_Sep,SILO_Oct,SILO_Nov,SILO_Dec
146.6757113,-35.1409635,10,66.1,79.9,53.6,28.5,33.2,46.3,28.2,31.8,32.2,44.7,57.2,80.5
146.6780254,-32.9930016,8,75,76.3,19.1,34.8,16.8,44.8,44.7,22.8,40.4,36.9,48,225.9
146.6799539,-34.3929284,10,64.3,92.2,53.3,34.7,38.1,40.4,29.8,32.7,38.9,54.4,48.9,49.6
146.6811109,-33.1678855,9,73.2,73.8,26.4,35.9,17.6,43.6,51.7,23.6,43.8,39.3,50.9,236.7
146.6826537,-32.3562304,9,86.5,149.6,49.3,50.8,27.5,42.2,30.2,29.8,28.1,41.9,46.2,140.9
146.6861248,-29.209462,8,178.7,91,56.2,112.7,77.5,36.5,34.4,22.2,17,41.1,79.4,154.4
146.6865105,-36.0042565,11,47.3,61.1,39.9,30.2,40.1,42.2,26.7,34.1,30.4,39.5,58.4,67.4
146.6865105,-32.2840516,9,90.3,164,54.6,56.5,31.8,45.3,32.2,31.8,30.8,47.3,50,146
146.6930672,-32.3274159,9,86.5,149.6,49.3,50.8,27.5,42.2,30.2,29.8,28.1,41.9,46.2,140.9
146.6930672,-31.1408874,8,101.2,100.5,26.1,71.3,62.9,57.1,34.9,19.2,21.7,16.1,61.4,242.6
146.6953813,-34.9113036,10,66.5,69.3,55.1,30.4,33.1,43.9,29.7,29.6,34.1,48.5,49.5,97.5
146.6996238,-32.8606263,9,76.3,85.2,23.3,34.5,16.6,45.1,38.2,22.3,35.4,34.2,44.3,207.4
146.7069519,-29.1809328,8,178.7,91,56.2,112.7,77.5,36.5,34.4,22.2,17,41.1,79.4,154.4
146.7073376,-29.4647981,8,167.1,87.5,59.9,115.9,90.5,43.9,36.3,19.3,19.4,40.8,90.2,172.7
146.710423,-35.1483811,10,66.1,79.9,53.6,28.5,33.2,46.3,28.2,31.8,32.2,44.7,57.2,80.5
146.7111944,-34.8385542,10,65.4,69.9,55.9,31.5,33.7,44.6,30.4,29.8,35.3,50.2,48.4,96.6
146.7119658,-29.6174292,8,152.4,95.2,69.1,119,86.8,56.8,43.2,17.1,22.5,31.3,87.7,165.2
146.7127372,-29.339555,8,176,85.8,57.2,115.2,90,39.6,35.3,21,18.1,44,91.4,173.3
146.7192938,-30.4909927,8,92.2,173.5,33.9,89.3,63.9,54.9,38.9,22.4,24.1,28,65.3,190.3
146.7212222,-29.4505335,8,167.1,87.5,59.9,115.9,90.5,43.9,36.3,19.3,19.4,40.8,90.2,172.7
146.7219936,-32.5319701,9,81.9,118.3,36.8,42.3,19.1,41.1,30.9,26.1,28.4,34.1,41.6,152.6
146.723922,-34.096225,10,96.5,85.4,74.4,37.2,42.9,37.5,34.7,29.7,39.6,53.1,50.9,76.4
146.7243077,-32.0338507,9,81.3,149.3,43.5,56.7,35.3,42.5,26.1,25.2,30.7,45.1,52.1,219.4
146.730093,-32.8360912,9,79.5,88,23.9,34.9,16.5,44.7,37.4,21.8,35.7,34,44.3,205.8
146.7312501,-32.1097383,9,89.5,153.4,45,58.5,34.4,41.6,26.3,26.6,29.3,44,51.6,190.8
146.7327928,-33.5039592,9,62.5,58.4,38.5,27.7,18.3,33.4,44.8,19.6,36.5,37.5,39.9,168.7
146.7358783,-32.747936,9,81.4,99.1,27.6,37.2,16.9,43.1,34.7,22.9,33.4,33,43,180.8
146.7412779,-33.0075515,9,79.2,79,21.8,36.1,17.2,45.3,45.1,22.9,42,37.3,48.9,222.1
146.7455205,-33.3730103,9,65.6,60.5,33.4,28.5,16.3,35.1,48.1,19.6,37.8,36.6,43.1,205.2
146.7459061,-29.7543693,8,135.9,109.7,74.4,117.7,80.2,70.3,55.4,16.3,25.9,24.9,85.8,162.2
146.749763,-35.7206764,11,54.5,68.4,43.8,27.1,34.3,40.2,25.3,31.4,26.1,38.7,48.2,58.9
146.7528485,-32.6680543,9,84.1,111.9,31.8,40.8,17.4,42.4,32.9,24.7,31.8,33,42,162.8
146.7532342,-32.1134471,9,89.5,153.4,45,58.5,34.4,41.6,26.3,26.6,29.3,44,51.6,190.8
146.757091,-33.104836,9,79,76.5,26.3,37.8,18,45.1,51.1,24,45.9,39.6,51.6,227.4
146.7590195,-34.7589578,10,65.5,71.1,55.3,33.8,33.2,42.8,30.1,28.8,36.4,52.4,45.9,79.9
146.7613336,-31.7362913,9,84.3,131.4,28.8,70.1,46.4,55.9,28.8,23.6,31.1,30.6,59.4,306.8
146.7648048,-32.9590519,9,79.5,81.5,21.8,35.5,16.9,46.1,42.4,22.4,40,36.3,47.4,223.5
146.7667332,-34.9449681,10,68.4,72.6,58.1,33.7,36.5,47.1,32.5,32.6,36.7,51.4,56,90.7
146.7675046,-31.3967941,9,94.8,102.8,25.3,71.7,57.8,55.5,32.2,20.7,24.3,18,62.2,279
146.7686616,-29.9010093,8,124.7,129.8,78.6,118.3,75.1,72.6,57.6,16.5,27.6,25.1,85.2,161
146.7709757,-29.7820426,8,130.1,113.9,73.5,116.2,77.3,70.8,56.7,16.1,26.2,24,83.7,158
146.7713614,-29.5598003,8,156.1,94.1,61.5,115.1,88,54.5,45.1,17.8,21.7,32.2,86,171.6
146.7725185,-31.7322972,9,84.3,131.4,28.8,70.1,46.4,55.9,28.8,23.6,31.1,30.6,59.4,306.8
146.7748326,-31.4424408,9,95.8,109.7,26.4,76.6,58.9,57.5,33.3,22.4,27.2,21,64.7,298.9
146.7763753,-34.3176114,10,69,92.8,54.5,35.9,40.4,37.8,31.7,31.9,37.8,52.6,48.6,56.3
146.7833177,-35.1232754,10,63.2,77.4,55.3,31.3,34.6,46.1,29.2,32,33.7,47.3,60.1,74.6
146.7887173,-34.1370217,10,91.9,92.2,67.4,39.1,45.1,39.2,36.7,31.8,39.7,51.4,51,73
146.79026,-33.4394833,9,66.1,58.4,37.9,28.3,17.7,33.8,46.1,19.4,38.1,37,40.3,175.5
146.7921885,-32.0509682,9,95.2,150.8,42.6,62.8,37.2,45.2,26.5,26.2,30.1,41.7,54.3,209.5
146.7921885,-36.0305033,11,48.8,55.8,40.4,31.5,42.1,44.5,28.5,35.8,31.9,43.4,63.6,68
146.7937312,-34.2414385,10,73.6,90.2,57.7,36.4,41.1,37.2,32.3,31.2,37.6,51.3,48.6,59.7
146.7941169,-29.3529637,8,178.1,91.8,54.3,114.3,94.7,44.8,43.4,21.4,19.5,41.1,89.9,190
146.7979738,-33.6503139,10,66.3,61.4,45,29,21.8,32.7,42.1,20.9,36.4,38.2,38.7,132
146.8002879,-34.4320134,10,62.4,87.5,50.8,35.3,37.5,39.6,31.1,32.9,38,54.5,47,52.3
146.8002879,-31.6501332,9,87,127.5,23.4,75.7,50.7,53.7,29.2,22.7,29.9,27.5,59.5,322.9
146.8014449,-31.6900741,9,86.8,131.5,25,74.9,49.1,55,28.8,23.1,30.6,29,59.4,316.3
146.8018306,-35.7959935,11,56.3,63.8,45,27.4,35.8,42.2,26.6,32.3,27.4,38.8,54.9,64
146.8029877,-29.7643545,8,137.8,111.4,70.3,116.1,80.5,74.6,61.4,16.1,26.4,23.2,84.3,164.9
146.8041447,-34.5575418,10,66.8,83.9,58.2,41.7,42.7,48.9,37,38.6,44.6,60.4,51.4,65.3
146.8053018,-35.0473878,10,64.3,74.2,55.8,32,34.5,44.9,29.7,31.5,33.9,48.1,58.5,77.1
146.8056875,-30.1166898,8,112.9,168.6,69.9,111.1,68.8,65.7,52.9,18.8,27.9,29.6,78.5,164.8
146.8080016,-35.8045522,11,56.3,63.8,45,27.4,35.8,42.2,26.6,32.3,27.4,38.8,54.9,64
146.8184151,-30.177457,8,104.9,181.7,61.8,103.3,65.5,60.1,47.1,20.6,26.6,30.8,74.1,166.4
146.8226577,-33.0717422,9,81.5,75.6,25.3,35.9,17.2,43.1,46.7,22.6,43.9,37.7,49.3,213
146.8238147,-34.2417238,10,73.6,90.2,57.7,36.4,41.1,37.2,32.3,31.2,37.6,51.3,48.6,59.7
146.8334569,-29.1512624,8,174.7,99.5,57.8,106.2,73.6,37.4,38.5,22.5,18,39.6,74,157.5
146.8407849,-31.0538734,9,94.8,114.1,25.3,76.2,62.4,54.2,33.8,18.1,20.2,17.6,57.4,221.4
146.8423276,-32.8882996,9,89.5,95.6,30.2,40.6,19,45.2,41.2,23.8,42.9,37.6,49.7,193.4
146.8427133,-30.4305108,8,93.4,179.2,39,85.9,58.8,51.7,36.4,22.4,23.4,29.2,64.1,187.8
146.8454131,-32.6532191,9,98.3,132,35.2,49.5,21.4,46.5,36.6,26.8,38.2,34.9,49.7,160.3
146.8461845,-30.2336595,8,102.6,189.5,56.8,97.6,63.5,56.8,44.6,21,26,31.8,71,170.5
146.8473416,-29.1544007,8,174.7,99.5,57.8,106.2,73.6,37.4,38.5,22.5,18,39.6,74,157.5
146.8500414,-33.9090736,10,95.3,78.5,65.2,36.8,34.5,37.5,43.5,28.7,39,42.4,43.8,107.4
146.8600692,-30.5229454,8,93.2,176.2,35.8,85.4,58.6,51.8,35.8,21.9,23.1,28.6,63.4,195.8
146.86894,-35.8182462,11,57.8,63.1,46.6,27.4,35.8,43.3,27.4,32.8,28.3,40.3,56.8,66.1
146.8693257,-35.4556404,10,57.1,79.3,48.9,29.2,35,44.9,26.8,32.7,30.8,44.8,49.8,63.7
146.870097,-34.9652238,10,65.9,69.8,57.9,34.7,35.5,43.1,31.4,31.2,35.3,51.4,56,75.7
146.8704827,-31.1873899,9,98,105.5,26.7,76.1,63.9,56.9,33.6,19.2,21.2,16.6,59.5,225.8
146.8735682,-35.2082924,10,60.5,83.7,55.9,31.5,35.7,48.4,28.2,32.9,34.5,46.9,62,67.6
146.8747253,-33.0443542,9,84.5,75.6,28.5,35.7,17.3,41.4,45.4,22.2,44.2,37.4,48.9,200.1
146.8758823,-32.6281134,9,104.4,140.5,36.9,52.7,23.2,47.2,37.4,27.2,40.3,35.6,52.7,157.1
146.876268,-29.0879277,8,167.2,103.4,61.7,101,67.6,35.2,37.9,22.7,18.6,39.5,69.3,147
146.8793535,-34.6591057,10,66.8,74.1,56.3,42.2,39,45.8,35.2,36.6,42,57.3,48.9,68.8
146.8801249,-31.8358582,9,95.3,144.3,32.4,76.2,47,60.1,26.8,24,30.5,30.2,59.4,248.4
146.8878386,-30.3557644,8,99.2,190.6,49.4,90.9,61.1,53.4,39.9,22,25.3,32.2,67.6,180.3
146.8913098,-35.4485081,10,55.8,77.7,49.5,29.9,34.8,45.1,27.2,32.8,31.6,44.8,50.6,63.4
146.8943952,-31.5539899,9,89.6,122.2,21.6,84.4,56.1,51.6,29.8,21.7,27.6,24.2,59.1,291.7
146.8943952,-33.9895259,10,102.1,86.8,66.7,39,39,37.4,41.9,30.1,38.8,41.5,45.6,94.9
146.8978664,-29.9731881,8,121.2,136,66.9,108.8,71.2,72.3,64.2,15,27.9,23.8,76.7,159.5
146.8986378,-32.40473,9,109.7,157.9,46.3,57.7,28.7,42.5,29.7,30.3,28.8,39,48.1,127.9
146.9113654,-35.3478001,10,57.3,82.9,53.4,31.3,35.6,47.2,27.7,33.2,34.1,46.4,55.4,64.7
146.9144509,-35.6630475,11,55.5,67.3,47.4,27.2,33.7,42.9,26.9,32.3,28.8,41.6,50.8,62.8
146.9148366,-36.0176652,11,54.7,57,43.9,31.4,42.2,48.8,30.9,37.1,32.6,46.7,68.9,73.2
146.9152223,-29.7161402,8,139.7,108.7,57.6,107.7,79.9,75.4,69.1,16,26.1,20.5,78.5,161.7
146.9152223,-30.3226705,8,101.3,193.5,53.5,93.8,62.2,54.5,42.3,21.5,26,32.9,69.1,175.7
146.916765,-30.8438986,8,90.4,136.2,25,79.8,59.1,50.6,32.9,17.8,19.4,21.1,56.5,221.3
146.9225503,-30.7982519,8,90.3,142,25.3,80.4,58.1,50.2,32.8,17.9,19.6,22.1,56.8,221.1
146.9264072,-30.3489174,8,98.9,191.1,49.8,88.7,60,51,38.8,20.9,24.9,32.6,66.5,178.8
146.9267929,-33.3479046,9,79.6,62.4,40.8,31.7,17.3,36,47.8,19.8,45.2,35.9,42.2,175.1
146.9294927,-34.6057561,10,63.8,72.9,55.7,43.5,39.9,45.1,35.9,38.9,42.2,56.9,48.4,67
146.9310354,-29.1595359,8,167.6,106.4,59,99.9,72.7,37.3,40,22.6,19.1,37.1,70.9,158
146.9310354,-34.5626771,10,64.3,76.2,58.4,46.1,43.9,48.3,39.3,41.7,44.5,59.5,50.6,69
146.9387491,-31.1146405,9,94.7,112.5,28.8,80.2,64.6,52.6,33.4,18.9,21,18.3,57.6,203.5
146.9410632,-31.7348649,9,94.6,141,26.8,85.7,52.5,55.5,28.3,23.6,30.9,29.7,60.6,266.8
146.9418346,-35.4068555,10,55.8,79.9,52.5,32.4,35.5,46.8,28.4,33.7,34.2,45.9,53.6,63.8
146.9429917,-33.3958337,9,77.9,62.8,41.9,32.5,18.4,36.6,48.2,20.3,45.4,36.6,41.4,168.9
146.943763,-35.1566546,10,60.6,79.6,58.9,35.4,36.5,46.8,28.9,33.5,35.8,47.7,63.9,62
146.943763,-32.2298461,9,118.7,170.4,49.2,68.2,36.5,43.5,28.9,30.1,28,41.4,52.2,130.6
146.9456915,-33.0106897,9,97.8,92.8,38.9,40.8,19.6,41.1,43.1,24.1,48.4,40.4,52.1,176.2
146.9472342,-33.6408993,10,79.4,68.4,50,33.4,23.9,35.7,46.5,22.9,40.9,39.6,39.8,132.7
146.9495483,-32.1776377,9,116.9,167.3,48.1,68.6,36.9,43.1,27.9,28.9,27.3,40.5,52.7,142
146.9507054,-30.6764323,8,91.2,152,29.5,81.3,55.4,48.6,31.2,18.7,19.9,24.5,58,210.7
146.9510911,-31.5357312,9,89.8,122.7,22.2,89.1,57.4,51.2,29.8,21.8,27.6,24.4,59.4,273.1
146.9549479,-34.3184673,10,66.6,79.1,56.3,40.9,43.7,37.8,36.2,32.7,37.9,53.6,50.6,63.7
146.9557193,-29.854792,8,129.3,120.4,61.6,107.1,74.3,79.9,74.5,14.5,28.2,19.4,76.3,159
146.9595762,-30.6615972,8,91.2,157.1,30.8,80.8,54,47.9,30.9,18.9,20.1,25.3,58.5,206.6
146.9626617,-32.8278177,9,106.1,121,42.1,47.2,22.2,43.4,39.6,26.4,45.6,42.6,54.8,171.8
146.9665185,-32.4515178,9,112.7,159.7,44.9,58.5,29.1,42.4,29.9,29.5,30.3,38.4,49.5,127
146.9688326,-35.618542,11,54.3,68.4,48,28,33.5,43.8,27.2,32.5,29.7,42.3,50,63
146.9730752,-29.5706414,8,148.9,103.7,48.1,100.8,82.9,58.9,57,17.3,22.4,24.9,75.6,160.2
146.9734609,-33.082298,9,92.7,78.4,38,38,18.5,40.8,47,22.9,50.9,38.3,50.2,180.4
146.9753893,-35.6807356,11,55,64.1,49,27.3,33.1,44.8,27.9,33.2,29.9,42.7,54.6,67
146.9765463,-32.4697765,9,116.3,163.4,45.5,59.1,30.5,40.7,28.5,28.5,29.2,38.5,49.6,121.9
146.9777034,-34.4437104,10,63.7,79.5,62.9,53.9,51.4,52,45.3,44.6,46.1,63,55.5,75.5
146.9815603,-34.9098772,10,68.2,64.7,58.5,41,37.4,42.1,32.7,32.9,39.3,52.9,55.7,70.4
146.9823316,-31.0855408,9,95,113.7,31.1,83.5,66,51.2,33.7,19.4,21.9,19.2,58.1,195.5
146.9877312,-33.3148108,9,86.4,68.2,42.9,34,17.7,37.8,48.1,20.5,49.6,35.8,44,175
146.9935165,-34.5330067,10,61.5,72,56.1,44.3,40.1,43.8,36.5,40.3,41.5,56.4,48.6,66.6
146.9942879,-29.5064507,8,154,106.8,46.6,99.4,85.1,56,55.3,18.3,22.1,26.5,75.4,161.5
146.9962163,-33.9461615,10,101.3,83.4,66,40,36.3,36.3,43.3,29.2,39.1,39.6,42.2,102.8
147.0020016,-35.2545096,10,58.4,83.6,58.9,36.8,36.3,47.4,28.7,34.3,36.6,45.9,60.6,59.6
147.002773,-33.9142088,10,100.5,80.2,65.5,39.5,34.4,36,44.2,28.6,39.3,40.2,41.2,108.3
147.0070155,-30.447343,8,96.9,177.6,44.9,84.9,57.6,48.9,34.1,20.6,23.8,31,63.9,186.5
147.0074012,-32.2666488,9,123.9,177.3,50.5,71.2,38.6,43.7,28.3,30,27.3,41.1,52.7,122.8
147.0097153,-35.5928657,11,53.4,67.4,48.2,28.5,33.1,44.5,27.5,32.7,30.1,42.3,50.3,63.6
147.0120295,-31.6552685,9,94.3,135.4,25.1,95.8,58.4,53.5,30.3,23.7,31,28.6,62.3,265.6
147.0124151,-35.7492056,11,58,63.9,50.4,27.1,33.7,45.3,28.6,33.9,30.2,43.8,58.2,70.5
147.0205145,-30.6273621,8,92.2,154.4,33.2,80.7,53.6,46.7,29.4,18.9,19.8,25.4,58.4,201.4
147.0212859,-33.8956649,10,100.5,80.2,65.5,39.5,34.4,36,44.2,28.6,39.3,40.2,41.2,108.3
147.0232143,-30.4168168,8,98.3,184.3,48,86.2,58.8,49.1,35.9,20.5,24.4,32.1,65,182.2
147.0289996,-31.5671133,9,92.9,124.5,26.8,102,62.6,52.5,31.5,23.1,29.1,25.6,62.7,233.4
147.0386418,-36.0513296,11,52.4,54.7,42.1,31.4,39.1,51.4,31.8,37.1,32.1,48.6,73.7,74.7
147.0397988,-35.2924534,10,56.9,83.8,58.6,39,35.3,46.5,29.1,34.2,36.8,44.9,56.5,57.8
147.0405702,-35.3677705,10,55.7,82,56.7,37.8,34.8,46.5,29.4,34.1,36.5,44.9,54.3,59.8
147.0436557,-34.2054917,10,76.8,79.4,65,49,49.1,44.1,45.4,35.9,43.4,52.9,51.9,85.4
147.0451984,-31.6330157,9,95.8,134.1,27,98,59.8,52.1,29.7,23.2,29.9,28.2,62.9,242
147.0459698,-32.2954632,9,127.7,182.2,50.7,70,38.8,41.7,27.1,29,25.7,40.5,51,107.3
147.0463555,-30.2442153,8,104.3,206.4,58,90.9,62.4,48.1,42.4,18.4,25.9,36.3,68,169.7
147.0486696,-33.5735704,10,82.3,64.9,47.5,33.9,21,35.5,44.8,20.8,44,37.9,38.7,135.4
147.0498267,-32.2598017,9,128.5,183.3,50.9,72,39.7,42,26.8,28.5,25.2,40.2,51.2,109.8
147.0513694,-31.1403168,9,96,112,33.8,88.9,68.3,50.1,34.2,20.5,23.9,20,59.4,187.3
147.0513694,-34.8673687,10,74.3,63.9,55.2,49,42.3,47.3,36.7,37.7,46.3,53.2,57.4,83.6
147.0521408,-33.1442063,9,100.2,82.8,44.8,40.5,19.3,41.8,47.6,22.7,60.5,37.7,49.2,165.6
147.0544549,-31.9839246,9,111.5,159.4,41.8,79.3,44.6,46.3,26.2,24.1,26.5,34.3,58.2,185.2
147.056769,-33.9510115,10,100.7,84.1,67.2,41.4,36.8,36.6,44,29.4,40.2,41,42.1,104.3
147.0575404,-34.7586725,10,67.7,64.4,55.3,44.6,38.4,43.1,34.2,35.6,43,53.2,49.4,73.3
147.0590831,-33.3353518,9,87,68.8,44.2,35.1,18.3,38.4,46.8,20.3,51.1,35.5,41.8,163
147.0598545,-33.2917022,9,89.9,71.1,44.2,35.2,17.9,38.7,46.9,20.5,52.7,35.1,43.3,167.6
147.0637114,-29.7275519,8,141.5,117.3,53.8,103.8,78.3,73.7,74,15.6,26.8,20.5,75.5,159.6
147.0640971,-30.5868507,8,94.9,157.2,38.4,82.5,55,46.3,28.8,19.4,20.9,27.2,60.1,194.5
147.0644827,-35.3606382,10,55.7,82,56.7,37.8,34.8,46.5,29.4,34.1,36.5,44.9,54.3,59.8
147.0660255,-30.2724592,8,104.3,206.4,58,90.9,62.4,48.1,42.4,18.4,25.9,36.3,68,169.7
147.069111,-33.6913959,10,88.3,72,56.5,35.7,26.1,35.6,45.4,24.1,41,40.8,39.4,122.7
147.0729678,-30.4196697,8,99,181.5,50.2,85.9,59.1,47.8,35.1,19.9,24.5,32.5,65.1,180.3
147.0756676,-32.0384153,9,122.1,165.7,45.7,82,45.8,44.2,26.8,25.4,26.4,36.8,59.2,179.2
147.0760533,-32.7932974,9,136.9,164.2,65,59.8,30.6,43,36.5,32.6,49.3,57.5,63.4,157.7
147.0787531,-33.2132469,9,103.5,82,45,44.1,20.5,48,50,22.8,73.5,36,48,169.7
147.096109,-34.4582603,10,59.4,73.8,61.8,53.6,49.4,48.1,43,41.8,44,59.2,53.9,78.8
147.0995802,-33.7901069,10,100.6,80.3,67.7,40.6,31.3,36.4,46.5,27.5,41.5,44.2,41.1,118.7
147.0999659,-30.0801725,8,115.6,175.2,62.2,96.6,66.8,52.7,51.6,16,26.6,32.8,71,163.4
147.1030513,-34.2519943,10,65,69.4,57.3,43.4,43.5,37.2,38.5,30.4,38.6,49.7,51,76.5
147.1049798,-31.0555851,9,95.9,117.7,36.4,89.3,68,47.9,34.2,20.6,23.9,21.1,59.1,181.1
147.1053655,-34.5278715,10,56.8,66.6,54.4,42.9,38,39.8,33.8,35.4,39.8,51.4,46.5,67.8
147.1080653,-35.4915871,11,52.6,71.9,50.2,34.2,33,46.5,28.6,32.9,32.5,43.5,48.9,63.4
147.1092223,-30.1166898,8,115.6,175.2,62.2,96.6,66.8,52.7,51.6,16,26.6,32.8,71,163.4
147.1111507,-31.6507038,9,96,131.9,28.8,100.1,60.7,50.6,29.4,22.7,28.9,27.7,63.6,219.6
147.1130792,-34.4628249,10,59.4,73.8,61.8,53.6,49.4,48.1,43,41.8,44,59.2,53.9,78.8
147.1134649,-32.3479569,9,128.7,183.7,51.8,70.9,40.3,41,27.4,28.4,26.6,41,52.4,111
147.1138505,-33.6534521,10,88.8,71.3,55.1,36.3,24.7,36.6,45.4,23.3,43.4,40.9,39.4,122.6
147.1142362,-31.1291904,8,96.6,112.8,36.6,92.8,69.7,47.7,34.5,21.1,25.5,20.9,60.1,179
147.1146219,-33.766713,10,95.5,76.6,63.1,38.2,28.6,35.8,45.5,25.7,41.2,42.8,40.3,117.9
147.1150076,-29.5338387,8,157.2,115.4,46.6,98.9,84.7,58.9,60.3,18.2,23.2,26,75.3,160.3
147.116936,-31.4099175,9,92.9,108.9,31,103.1,66.9,50.3,32.7,22.2,27,22.5,60.7,192.8
147.1173217,-31.0607204,8,95.9,117.7,36.4,89.3,68,47.9,34.2,20.6,23.9,21.1,59.1,181.1
147.1184788,-31.2361748,9,95.6,108.6,35.1,97.5,69.7,48.9,34.2,21.6,26.2,21.3,60.5,180.9
147.1211786,-33.7661424,10,95.5,76.6,63.1,38.2,28.6,35.8,45.5,25.7,41.2,42.8,40.3,117.9
147.123107,-33.0280925,9,125.6,124.4,55.7,55.4,23.5,45.5,46.2,28.1,68.1,47.7,62,162.4
147.1234927,-33.4263599,9,85.1,66.9,45.4,35.4,19.5,37.1,44.3,20.3,47.7,36.2,38.7,142.8
147.1323635,-33.9938052,10,93.4,81.2,65.8,41.9,36.8,35.8,43,28.1,40.3,43.2,42,100.2
147.1327492,-31.3805325,9,92.7,107.5,32.5,106.6,67.6,48.4,32.8,22.3,27.5,22.9,60.7,178.9
147.1339062,-34.819725,10,64.6,61.2,56,43,34.6,37.7,29.9,32.1,41.5,50.8,46.8,67.1
147.1358346,-32.4164269,9,129.5,183.5,53.1,72.5,41.6,41.1,28.7,28.1,29.7,42.2,54.4,118
147.1396915,-33.0437836,9,132.2,138,57.9,60.5,25.1,47.5,45.2,29.3,71.7,49.4,63.1,155.3
147.1408486,-30.9962444,8,95.6,119.1,37.4,89.3,66.6,45.8,33.1,20.1,23.1,21.4,58.1,175.5
147.1443197,-33.9664172,10,98.9,83.8,68.7,42.4,36.1,36.1,44.3,28.4,40.9,44.1,41.9,106
147.1485623,-33.5416178,9,86.4,67,49,36.4,21.5,36.4,42.9,21.1,45.2,38.1,37.8,125.4
147.148948,-32.9553431,9,142.4,167.2,66.7,62.6,27.9,41.7,40.7,32.7,57.7,57.5,67.8,143.1
147.1497193,-34.0773957,10,81.4,75.3,61.6,42,38.8,36.1,41.5,28.4,39.7,44,44.1,91.6
147.1508764,-34.9777766,10,67.9,69,65.8,46.1,37,41.4,29.3,34.1,40.9,53.7,55.8,59.5
147.1508764,-32.2081639,9,130.2,184.2,51.9,78.9,45.1,40.8,26.6,26.4,24.9,39.2,55,132.5
147.1524191,-33.9136382,10,103.6,85.4,72,43.3,35.3,36.6,46.2,28.8,41.9,45.8,42.4,112.6
147.1524191,-32.3274159,9,134.5,193.1,56.1,79.2,45.8,43.7,30,29.8,30.2,43.7,57.3,120.4
147.1535762,-32.4130034,9,129.5,183.5,53.1,72.5,41.6,41.1,28.7,28.1,29.7,42.2,54.4,118
147.1555046,-33.9712672,10,98.9,83.8,68.7,42.4,36.1,36.1,44.3,28.4,40.9,44.1,41.9,106
147.1558903,-33.8508741,10,105.2,84.1,71.9,42.8,33.8,36.5,46.8,28.5,42,46.6,42.3,116.5
147.1612899,-32.90342,9,148.3,180.4,70.2,65.5,30.1,41.1,40.3,34.7,54,60.7,69.4,140.1
147.162447,-29.5255653,8,160.4,119.2,46.8,99,85,57.8,60,18.7,23.4,27.1,75.4,158.6
147.1647611,-31.2589982,9,96.3,109.3,38.1,102.4,71.3,46.7,34.8,22.3,28.2,22.3,61.5,171.8
147.1651468,-32.5647787,9,133.7,181.6,56.1,77.1,42.8,50.8,36.9,33.2,44,49.6,62.4,137.6
147.1663038,-34.517601,10,54.5,67.8,54.9,44.3,39.7,40.1,35,34.5,40.2,50.3,48,72.8
147.1682323,-30.7001116,8,95,138.7,38.8,83.5,57.3,43.6,25.6,18.7,18.7,25,58.4,185.5
147.1690036,-33.9298999,10,98.9,83.8,68.7,42.4,36.1,36.1,44.3,28.4,40.9,44.1,41.9,106
147.169775,-29.9837439,8,127.2,147.2,62.7,101.9,71.4,57.6,58.7,15.8,27.6,30.3,74,162.2
147.1701607,-32.8315265,9,151.8,186.3,71,66.4,31.8,43.3,39.2,35.5,53.3,62,69.2,149.5
147.1709321,-32.6158459,9,122.5,161.4,52.2,63.9,35.8,44.5,31.3,29.3,38.5,46.2,55.4,131.3
147.1717034,-29.2762202,8,161.2,122.5,50.9,91.2,81.5,43.9,44.9,22.1,20.8,31.4,72.1,152.5
147.1720891,-29.5666473,8,160.4,119.2,46.8,99,85,57.8,60,18.7,23.4,27.1,75.4,158.6
147.1786458,-32.7790328,9,160.3,198.5,69.7,69.2,34.8,46.6,36.7,36.2,52.8,62.9,68,151.6
147.1794172,-35.171775,10,66.3,82.9,67,52.2,38.8,46.9,30.2,37.9,40.1,48.3,56.8,58.7
147.1794172,-29.6034499,8,161.1,122.9,47.8,100.6,84.1,57.9,61.6,18.7,24.1,27.7,75.6,155.7
147.1801885,-32.155385,9,134.8,179.9,52.6,86.2,50.9,41.2,27.2,26.5,26.8,39.9,60.5,154.1
147.1867452,-34.9027449,10,67.3,65.3,60.2,45.8,35.6,38.2,28.9,33.1,42.8,53.8,49.7,63.3
147.1867452,-30.4553312,9,101.3,157.7,54.9,85,60,43.7,31.1,18.9,23.9,31.6,64.8,176
147.1871309,-32.4580795,9,131.2,183.5,54.9,74.9,43.3,41.9,30.2,28.4,33.4,44,56.3,125
147.1879023,-34.1321718,10,73.4,71.5,58.6,42,38.9,37,40.9,28.3,40,45.1,45.8,91.3
147.1921448,-32.6312517,9,130.5,168.4,56.2,65.9,37.5,45.8,32.2,30.9,42.2,50.3,57.4,134.5
147.1936875,-29.996582,8,130.7,146.4,62.7,102.3,72.3,54.9,57.4,16.5,27.4,31.5,74.9,163
147.1963873,-33.2255145,9,103.9,87.4,45.8,44.7,20.4,47.1,44.6,21.7,68,34.5,43.1,150.4
147.2017869,-32.9310933,9,149.5,183.3,68.3,66.7,29.6,44.4,38.7,34.2,60.4,60.9,69.4,141.7
